node_id,name,omic_type
24913,KLF15,methylation
24914,CATSPER4,methylation
24915,BAT2L2,methylation
24916,MPHOSPH6,methylation
24917,CSRP1,methylation
24918,ATP5C1,methylation
24919,WDR38,methylation
24920,SULF1,methylation
24921,UHMK1,methylation
24922,LOC100133308,methylation
24923,UNC84B,methylation
24924,USP7,methylation
24925,TINAGL1,methylation
24926,ZNF256,methylation
24927,DVL1,methylation
24928,KIAA1598,methylation
24929,CHD9,methylation
24930,RNF141,methylation
24931,C22orf25,methylation
24932,ARFGAP1,methylation
24933,CLASP1,methylation
24934,BCL11A,methylation
24935,ACP6,methylation
24936,PCDHGA1,methylation
24937,C10orf91,methylation
24938,JUN,methylation
24939,EPS15,methylation
24940,GARS,methylation
24941,ZNF653,methylation
24942,SLC7A4,methylation
24943,DIXDC1,methylation
24944,ADORA3,methylation
24945,FAM172A,methylation
24946,HMGA1,methylation
24947,DSCR10,methylation
24948,TUBA1A,methylation
24949,RPS11,methylation
24950,TMEM167A,methylation
24951,GPR3,methylation
24952,RXRA,methylation
24953,CBX7,methylation
24954,DEFB132,methylation
24955,TAOK3,methylation
24956,SAMD4B,methylation
24957,TSHZ3,methylation
24958,BLCAP,methylation
24959,HSF5,methylation
24960,KCNG1,methylation
24961,C1orf159,methylation
24962,PPIE,methylation
24963,C10orf76,methylation
24964,PDE1C,methylation
24965,TMEM87B,methylation
24966,LOC284837,methylation
24967,ZNF132,methylation
24968,FAM198B,methylation
24969,LOC90586,methylation
24970,NOL9,methylation
24971,PDPK1,methylation
24972,GPR120,methylation
24973,BAI2,methylation
24974,MSH2,methylation
24975,NUCKS1,methylation
24976,NPL,methylation
24977,TUBGCP2,methylation
24978,NPTX2,methylation
24979,PSKH1,methylation
24980,FLVCR2,methylation
24981,GPR4,methylation
24982,KCNJ14,methylation
24983,SLC37A1,methylation
24984,NBAS,methylation
24985,C10orf79,methylation
24986,HES2,methylation
24987,TMEM220,methylation
24988,EIF3F,methylation
24989,C1QTNF2,methylation
24990,MKL1,methylation
24991,PPM1B,methylation
24992,DKFZp566F0947,methylation
24993,TRIM10,methylation
24994,CDR2L,methylation
24995,ZNF20,methylation
24996,FAM82B,methylation
24997,GPR56,methylation
24998,ALS2CR4,methylation
24999,OSBPL2,methylation
25000,PCBP3,methylation
25001,HLA-DRB6,methylation
25002,CYYR1,methylation
25003,USF1,methylation
25004,METTL5,methylation
25005,C14orf162,methylation
25006,TMEM126B,methylation
25007,TIA1,methylation
25008,CHADL,methylation
25009,CSRNP2,methylation
25010,DENND3,methylation
25011,STXBP1,methylation
25012,C9orf50,methylation
25013,CUL7,methylation
25014,GRIK5,methylation
25015,PSIP1,methylation
25016,C5orf41,methylation
25017,TACSTD2,methylation
25018,SNORD114-22,methylation
25019,PTDSS2,methylation
25020,GOLGA4,methylation
25021,ZNF804A,methylation
25022,CHEK1,methylation
25023,DAZAP2,methylation
25024,BCL2L11,methylation
25025,CEBPE,methylation
25026,PRIC285,methylation
25027,TAPT1,methylation
25028,SSH2,methylation
25029,HR,methylation
25030,PRDM1,methylation
25031,WHSC1L1,methylation
25032,DRD4,methylation
25033,TMEM233,methylation
25034,PLCD1,methylation
25035,TNFRSF1A,methylation
25036,LMNB2,methylation
25037,SPATS2L,methylation
25038,TMEM38B,methylation
25039,DNAJB2,methylation
25040,KATNAL2,methylation
25041,SP2,methylation
25042,ARHGEF7,methylation
25043,C20orf95,methylation
25044,FAM55D,methylation
25045,ZNF642,methylation
25046,PPP2CA,methylation
25047,LPHN2,methylation
25048,C4orf23,methylation
25049,LOXL2,methylation
25050,TTYH1,methylation
25051,ZDHHC7,methylation
25052,LOC728927,methylation
25053,MDFI,methylation
25054,LMO3,methylation
25055,HGD,methylation
25056,SERHL2,methylation
25057,SSR3,methylation
25058,NAMPT,methylation
25059,AAAS,methylation
25060,MFSD2A,methylation
25061,HMX3,methylation
25062,SYNPO2L,methylation
25063,GEM,methylation
25064,LATS2,methylation
25065,CHUK,methylation
25066,GCNT2,methylation
25067,PPP2R1B,methylation
25068,SMARCA5,methylation
25069,FTO,methylation
25070,FAM90A7,methylation
25071,PSMD13,methylation
25072,NPAS2,methylation
25073,HOXA4,methylation
25074,H6PD,methylation
25075,FZD2,methylation
25076,USP44,methylation
25077,NPTXR,methylation
25078,CAPN9,methylation
25079,RNF150,methylation
25080,LYRM4,methylation
25081,PACS1,methylation
25082,PXK,methylation
25083,C5orf36,methylation
25084,COX7A2L,methylation
25085,PTGDS,methylation
25086,STEAP4,methylation
25087,ZNF563,methylation
25088,CAMK2G,methylation
25089,CDC7,methylation
25090,OR7E24,methylation
25091,EIF2AK1,methylation
25092,PDE4A,methylation
25093,NRN1,methylation
25094,MIR155HG,methylation
25095,KIAA1530,methylation
25096,CYP1B1,methylation
25097,CDH18,methylation
25098,BICD2,methylation
25099,C21orf81,methylation
25100,ADAMTS8,methylation
25101,HN1L,methylation
25102,USH2A,methylation
25103,DNHD1,methylation
25104,DHRS7C,methylation
25105,C1orf97,methylation
25106,POGK,methylation
25107,FARP2,methylation
25108,PTPN23,methylation
25109,ENPP4,methylation
25110,HEXB,methylation
25111,BTG2,methylation
25112,NUP133,methylation
25113,TMEM64,methylation
25114,SCN1B,methylation
25115,FAM133B,methylation
25116,STXBP2,methylation
25117,PADI2,methylation
25118,ABHD10,methylation
25119,ABI3BP,methylation
25120,RAB1B,methylation
25121,COX7A2,methylation
25122,SLAIN2,methylation
25123,USH1C,methylation
25124,UBE2W,methylation
25125,SESN1,methylation
25126,SHPRH,methylation
25127,IMPDH2,methylation
25128,ARL5B,methylation
25129,EIF4B,methylation
25130,SPINK8,methylation
25131,MIR212,methylation
25132,WHSC2,methylation
25133,C9orf69,methylation
25134,ZNF141,methylation
25135,TUBGCP3,methylation
25136,EFCAB4B,methylation
25137,C1orf113,methylation
25138,PLEKHM1,methylation
25139,C8orf79,methylation
25140,LDLRAD2,methylation
25141,ABHD15,methylation
25142,C14orf104,methylation
25143,EFEMP1,methylation
25144,LARP1B,methylation
25145,ESF1,methylation
25146,CPT1A,methylation
25147,CRLF1,methylation
25148,MDC1,methylation
25149,MAFB,methylation
25150,CRTC2,methylation
25151,HLA-DMB,methylation
25152,C1orf52,methylation
25153,TERT,methylation
25154,USP33,methylation
25155,PDZK1IP1,methylation
25156,EFEMP2,methylation
25157,COPZ1,methylation
25158,HTR3D,methylation
25159,DSCAM,methylation
25160,TMCO4,methylation
25161,MIR9-3,methylation
25162,CREB5,methylation
25163,NBEAL2,methylation
25164,C3orf31,methylation
25165,ALDOB,methylation
25166,BARX2,methylation
25167,KIAA1984,methylation
25168,HP1BP3,methylation
25169,SHH,methylation
25170,UROC1,methylation
25171,KCTD7,methylation
25172,GBAP1,methylation
25173,ATF4,methylation
25174,C11orf60,methylation
25175,APC,methylation
25176,OSCP1,methylation
25177,ANKLE2,methylation
25178,BPNT1,methylation
25179,SMYD1,methylation
25180,KLF16,methylation
25181,AKR1E2,methylation
25182,CMAH,methylation
25183,CLIC1,methylation
25184,ALG9,methylation
25185,REG1B,methylation
25186,FUT6,methylation
25187,CRKL,methylation
25188,C14orf93,methylation
25189,TMEM132C,methylation
25190,TFCP2L1,methylation
25191,CLEC16A,methylation
25192,IPMK,methylation
25193,SFRS15,methylation
25194,PLK2,methylation
25195,MGC12982,methylation
25196,JPH2,methylation
25197,PFN1,methylation
25198,CADPS,methylation
25199,ATP8B2,methylation
25200,ODF3L2,methylation
25201,SCP2,methylation
25202,ABCC5,methylation
25203,HSD3B7,methylation
25204,KAT5,methylation
25205,SKAP1,methylation
25206,RGS20,methylation
25207,OSBPL11,methylation
25208,PTPLB,methylation
25209,AHCY,methylation
25210,HCG22,methylation
25211,CNNM3,methylation
25212,EIF4G3,methylation
25213,RIPK2,methylation
25214,SLU7,methylation
25215,TCHH,methylation
25216,KRAS,methylation
25217,RSBN1,methylation
25218,ERN2,methylation
25219,FOXL1,methylation
25220,C12orf41,methylation
25221,ZNF487,methylation
25222,ARHGAP18,methylation
25223,RBX1,methylation
25224,DNAJB14,methylation
25225,CDK2AP1,methylation
25226,LIMS1,methylation
25227,LSM2,methylation
25228,MLF1IP,methylation
25229,FSTL4,methylation
25230,FAM65A,methylation
25231,ZFP64,methylation
25232,CDKAL1,methylation
25233,HCN2,methylation
25234,APOC1P1,methylation
25235,FKBPL,methylation
25236,GPR152,methylation
25237,KIAA1919,methylation
25238,BBS9,methylation
25239,PUS1,methylation
25240,DQX1,methylation
25241,AGBL3,methylation
25242,C2,methylation
25243,CCAR1,methylation
25244,UBE2B,methylation
25245,MMP26,methylation
25246,KCNH7,methylation
25247,SLC7A5P1,methylation
25248,PHACTR3,methylation
25249,ACPP,methylation
25250,GMPPB,methylation
25251,FNDC3B,methylation
25252,NLRC5,methylation
25253,PPP3R1,methylation
25254,NCEH1,methylation
25255,TMEM181,methylation
25256,TRAF3IP2,methylation
25257,B3GNT3,methylation
25258,FNDC3A,methylation
25259,SSBP2,methylation
25260,TCF21,methylation
25261,CIDEA,methylation
25262,TYK2,methylation
25263,RHOBTB1,methylation
25264,ASH2L,methylation
25265,DBN1,methylation
25266,IKZF2,methylation
25267,SORCS3,methylation
25268,DPRX,methylation
25269,LENG8,methylation
25270,ZDHHC3,methylation
25271,CXCR4,methylation
25272,PBX4,methylation
25273,PCMT1,methylation
25274,UNC5CL,methylation
25275,NAGK,methylation
25276,HS3ST4,methylation
25277,SLC25A26,methylation
25278,GNB1L,methylation
25279,MOV10L1,methylation
25280,DUSP1,methylation
25281,NXPH2,methylation
25282,ANGPTL6,methylation
25283,FZD8,methylation
25284,DKK2,methylation
25285,C16orf88,methylation
25286,ZNF879,methylation
25287,C5orf56,methylation
25288,RAC1,methylation
25289,MIR453,methylation
25290,GRAP2,methylation
25291,DLX3,methylation
25292,ADRA2B,methylation
25293,CXCR7,methylation
25294,CA6,methylation
25295,RIMS3,methylation
25296,ICAM4,methylation
25297,STUB1,methylation
25298,ZBTB24,methylation
25299,TBC1D9,methylation
25300,VPS4A,methylation
25301,CNTN1,methylation
25302,MYO1C,methylation
25303,PLAG1,methylation
25304,KIF7,methylation
25305,PIGG,methylation
25306,WDR1,methylation
25307,ASPSCR1,methylation
25308,NEIL2,methylation
25309,SP6,methylation
25310,ANO9,methylation
25311,TBX20,methylation
25312,MEFV,methylation
25313,NRXN2,methylation
25314,CDK4,methylation
25315,TAF12,methylation
25316,C8orf58,methylation
25317,SEPT3,methylation
25318,GUCY2E,methylation
25319,HCG9,methylation
25320,FAT2,methylation
25321,HOXA7,methylation
25322,POM121,methylation
25323,LOC553137,methylation
25324,WDR11,methylation
25325,SEMA5A,methylation
25326,LOC154822,methylation
25327,EMID1,methylation
25328,WDR36,methylation
25329,ADCY8,methylation
25330,ZNF783,methylation
25331,ESR1,methylation
25332,RNASEN,methylation
25333,PPFIA2,methylation
25334,C17orf62,methylation
25335,FAM69C,methylation
25336,FADS2,methylation
25337,TRIM7,methylation
25338,HSF2,methylation
25339,LRP1B,methylation
25340,CNOT2,methylation
25341,COG3,methylation
25342,PPP2R2D,methylation
25343,METTL14,methylation
25344,AQP6,methylation
25345,C5orf4,methylation
25346,FOXRED2,methylation
25347,COX5B,methylation
25348,SMPDL3B,methylation
25349,DUSP6,methylation
25350,C16orf71,methylation
25351,TP53I3,methylation
25352,ANO4,methylation
25353,SLC6A11,methylation
25354,KMO,methylation
25355,TM9SF3,methylation
25356,POLR2D,methylation
25357,SLCO5A1,methylation
25358,LOC440040,methylation
25359,FGF19,methylation
25360,DNAJC1,methylation
25361,C17orf59,methylation
25362,KPNB1,methylation
25363,LAT,methylation
25364,PKDCC,methylation
25365,SNORD115-3,methylation
25366,KPNA4,methylation
25367,PLK4,methylation
25368,PPARA,methylation
25369,CHST11,methylation
25370,PRRX2,methylation
25371,DCN,methylation
25372,OR2J2,methylation
25373,MGST1,methylation
25374,REM2,methylation
25375,HIST1H4E,methylation
25376,NDFIP1,methylation
25377,VRK2,methylation
25378,ASAH1,methylation
25379,LOC255167,methylation
25380,HDDC2,methylation
25381,GTPBP5,methylation
25382,ESRRA,methylation
25383,PISD,methylation
25384,LOC146336,methylation
25385,DNAJC18,methylation
25386,CMYA5,methylation
25387,DNAI2,methylation
25388,PTGER1,methylation
25389,HADH,methylation
25390,HPSE2,methylation
25391,LOC283050,methylation
25392,PPP1R10,methylation
25393,SIAH3,methylation
25394,C8orf46,methylation
25395,NDEL1,methylation
25396,GPR6,methylation
25397,PRKCQ,methylation
25398,C15orf2,methylation
25399,LOC80154,methylation
25400,ZMYND11,methylation
25401,RBM9,methylation
25402,TIAM1,methylation
25403,CHN2,methylation
25404,FLJ41603,methylation
25405,CYP11A1,methylation
25406,NDUFAF1,methylation
25407,TMEM97,methylation
25408,NDUFA10,methylation
25409,SIM2,methylation
25410,LONP2,methylation
25411,SHISA4,methylation
25412,B4GALNT2,methylation
25413,CRYBA4,methylation
25414,ADAMTS14,methylation
25415,ELF1,methylation
25416,SEZ6L,methylation
25417,ORAI2,methylation
25418,GLRX3,methylation
25419,HYDIN,methylation
25420,IL34,methylation
25421,DENND2D,methylation
25422,ZNF770,methylation
25423,ACTR1B,methylation
25424,PFN2,methylation
25425,NUBPL,methylation
25426,GPD1L,methylation
25427,MSH6,methylation
25428,ZUFSP,methylation
25429,MEOX1,methylation
25430,HLA-C,methylation
25431,FAM165B,methylation
25432,TMEM194B,methylation
25433,C10orf114,methylation
25434,OR10S1,methylation
25435,SLC25A38,methylation
25436,HISPPD2A,methylation
25437,UFSP1,methylation
25438,PCSK2,methylation
25439,FAM161A,methylation
25440,FBXO7,methylation
25441,IFNAR1,methylation
25442,RTEL1,methylation
25443,IGDCC4,methylation
25444,C15orf26,methylation
25445,PCBD2,methylation
25446,LDB1,methylation
25447,ANAPC7,methylation
25448,CNDP2,methylation
25449,POU5F1B,methylation
25450,YTHDF1,methylation
25451,SS18,methylation
25452,C18orf34,methylation
25453,ZMYND8,methylation
25454,KANK4,methylation
25455,FAM108C1,methylation
25456,WNT7A,methylation
25457,KRT8,methylation
25458,BHLHA15,methylation
25459,LCK,methylation
25460,SNORD93,methylation
25461,RDX,methylation
25462,GNS,methylation
25463,ROPN1L,methylation
25464,FAM53A,methylation
25465,RFX7,methylation
25466,KIF19,methylation
25467,SHISA6,methylation
25468,RASL10A,methylation
25469,CCNE2,methylation
25470,SHC4,methylation
25471,BIRC7,methylation
25472,CCHCR1,methylation
25473,RUNDC3A,methylation
25474,TBL1XR1,methylation
25475,DSCR3,methylation
25476,LYRM7,methylation
25477,KRT33A,methylation
25478,PRND,methylation
25479,NR3C1,methylation
25480,PTHLH,methylation
25481,GFI1B,methylation
25482,UTP6,methylation
25483,EXOSC3,methylation
25484,SCAMP5,methylation
25485,FHOD1,methylation
25486,KCNQ4,methylation
25487,CXCL2,methylation
25488,FES,methylation
25489,DHCR7,methylation
25490,CYB561D1,methylation
25491,PITX3,methylation
25492,RGL2,methylation
25493,LEPR,methylation
25494,BCL2L14,methylation
25495,REPS1,methylation
25496,VPS33A,methylation
25497,TFAMP1,methylation
25498,JMJD5,methylation
25499,NCRNA00200,methylation
25500,AFG3L1,methylation
25501,PTCHD3,methylation
25502,C4orf27,methylation
25503,PWP1,methylation
25504,ASB6,methylation
25505,ZFP2,methylation
25506,PMP22,methylation
25507,EDN3,methylation
25508,ZBED4,methylation
25509,RAG1AP1,methylation
25510,SLC11A1,methylation
25511,RUFY4,methylation
25512,RHBDF2,methylation
25513,EPRS,methylation
25514,PCDHB14,methylation
25515,SLURP1,methylation
25516,ZNF76,methylation
25517,MKL2,methylation
25518,GRAMD2,methylation
25519,C16orf53,methylation
25520,CCDC85A,methylation
25521,IRGC,methylation
25522,RRN3,methylation
25523,WFDC6,methylation
25524,MOS,methylation
25525,GAS1,methylation
25526,GNASAS,methylation
25527,EGR2,methylation
25528,BNIP2,methylation
25529,ACSM2A,methylation
25530,PCSK1,methylation
25531,SNCAIP,methylation
25532,PSMB11,methylation
25533,DUSP16,methylation
25534,MESP1,methylation
25535,DYRK2,methylation
25536,OTOP3,methylation
25537,PTCH1,methylation
25538,ARID3B,methylation
25539,PITPNA,methylation
25540,ADAMTS7,methylation
25541,VAMP1,methylation
25542,ATOX1,methylation
25543,LRIT2,methylation
25544,FANCI,methylation
25545,PDE1B,methylation
25546,CNPY1,methylation
25547,GH2,methylation
25548,OR14J1,methylation
25549,GAS7,methylation
25550,PRKAR2B,methylation
25551,NOD2,methylation
25552,RING1,methylation
25553,BCL6B,methylation
25554,FLJ22536,methylation
25555,SLC25A39,methylation
25556,SAMHD1,methylation
25557,PALM3,methylation
25558,PFN3,methylation
25559,ING1,methylation
25560,NOP14,methylation
25561,LOC157381,methylation
25562,TGFB1I1,methylation
25563,RASGEF1A,methylation
25564,TTRAP,methylation
25565,PNOC,methylation
25566,FAM118A,methylation
25567,GBX1,methylation
25568,FZR1,methylation
25569,HOXA13,methylation
25570,RGS10,methylation
25571,SCRN2,methylation
25572,HIST1H2AG,methylation
25573,LAMC1,methylation
25574,ABCA13,methylation
25575,CYP2D7P1,methylation
25576,RAD54L,methylation
25577,ADAMTS5,methylation
25578,UTF1,methylation
25579,LPO,methylation
25580,GSTO1,methylation
25581,COX18,methylation
25582,ERCC4,methylation
25583,SEC16B,methylation
25584,C22orf39,methylation
25585,C6orf35,methylation
25586,DDC,methylation
25587,ZNF396,methylation
25588,CPSF6,methylation
25589,DHX58,methylation
25590,S100A2,methylation
25591,LSM10,methylation
25592,SLC17A5,methylation
25593,MARCH10,methylation
25594,NACC2,methylation
25595,SCN3B,methylation
25596,EEF1DP3,methylation
25597,WWTR1,methylation
25598,CDKN3,methylation
25599,CCDC24,methylation
25600,SLC19A2,methylation
25601,C9orf135,methylation
25602,SLC4A4,methylation
25603,SIX4,methylation
25604,LOC619207,methylation
25605,YBX1,methylation
25606,GPR179,methylation
25607,TBC1D22A,methylation
25608,HSP90AB1,methylation
25609,FBN1,methylation
25610,ZSCAN23,methylation
25611,TNFRSF10A,methylation
25612,MKLN1,methylation
25613,B4GALT2,methylation
25614,SGCB,methylation
25615,DDHD1,methylation
25616,LSAMP,methylation
25617,EPHA6,methylation
25618,BOC,methylation
25619,CADPS2,methylation
25620,TAOK1,methylation
25621,ECHDC2,methylation
25622,PTN,methylation
25623,ACTR8,methylation
25624,PARP1,methylation
25625,C6orf64,methylation
25626,CDC42SE1,methylation
25627,DOC2A,methylation
25628,NEURL4,methylation
25629,PPP1CC,methylation
25630,MIR219-2,methylation
25631,EN1,methylation
25632,ZNF280D,methylation
25633,SLC16A12,methylation
25634,CTAGE1,methylation
25635,HBQ1,methylation
25636,UBXN2A,methylation
25637,UBAC1,methylation
25638,MYBPC2,methylation
25639,SDF4,methylation
25640,KLC4,methylation
25641,GUCA2B,methylation
25642,FAM135A,methylation
25643,PPARD,methylation
25644,ZNF366,methylation
25645,TCF4,methylation
25646,LOC349114,methylation
25647,IL17RC,methylation
25648,CHD8,methylation
25649,SSX2IP,methylation
25650,RD3,methylation
25651,ADAMTSL5,methylation
25652,DYNC1H1,methylation
25653,CCDC63,methylation
25654,LOC400043,methylation
25655,SCRN1,methylation
25656,PCSK6,methylation
25657,FAM173A,methylation
25658,MEX3A,methylation
25659,RRP1B,methylation
25660,LRRC8B,methylation
25661,CNR2,methylation
25662,CHAF1B,methylation
25663,SPOCK2,methylation
25664,COL13A1,methylation
25665,FOXI1,methylation
25666,IVNS1ABP,methylation
25667,PALLD,methylation
25668,PTPRA,methylation
25669,PPP1R13B,methylation
25670,LRP12,methylation
25671,RAB27A,methylation
25672,MAN1C1,methylation
25673,GALR1,methylation
25674,MBD6,methylation
25675,PRR23B,methylation
25676,MINK1,methylation
25677,ZFP42,methylation
25678,ARID4B,methylation
25679,NSUN5,methylation
25680,ALG14,methylation
25681,REEP4,methylation
25682,RPL10A,methylation
25683,FER1L6,methylation
25684,MANEAL,methylation
25685,PHF13,methylation
25686,RAB26,methylation
25687,ZNF606,methylation
25688,FBXL7,methylation
25689,OSBP2,methylation
25690,DHX16,methylation
25691,TNR,methylation
25692,AKAP7,methylation
25693,TTLL4,methylation
25694,DIP2B,methylation
25695,PAIP2,methylation
25696,TOMM7,methylation
25697,HRK,methylation
25698,RPS6KC1,methylation
25699,LEP,methylation
25700,DYSFIP1,methylation
25701,OR2T12,methylation
25702,SYDE1,methylation
25703,MAPKAP1,methylation
25704,JUP,methylation
25705,C2orf68,methylation
25706,C17orf63,methylation
25707,LASS2,methylation
25708,FNDC8,methylation
25709,PPIA,methylation
25710,HIST1H1B,methylation
25711,ARL1,methylation
25712,STX12,methylation
25713,C7orf51,methylation
25714,BARHL1,methylation
25715,FNDC5,methylation
25716,ZNF107,methylation
25717,RNPS1,methylation
25718,NFKBIE,methylation
25719,SLC39A5,methylation
25720,ABP1,methylation
25721,NCF1,methylation
25722,SLC25A37,methylation
25723,L3MBTL4,methylation
25724,C2orf85,methylation
25725,C2orf34,methylation
25726,SPRY1,methylation
25727,PHOSPHO1,methylation
25728,LOC152225,methylation
25729,C20orf46,methylation
25730,CCDC77,methylation
25731,CETN1,methylation
25732,GGCT,methylation
25733,CNTN5,methylation
25734,GNG13,methylation
25735,ACTG1,methylation
25736,ESYT3,methylation
25737,PTPRN,methylation
25738,SRCIN1,methylation
25739,HGSNAT,methylation
25740,C7orf43,methylation
25741,HTRA4,methylation
25742,LOC348926,methylation
25743,DOPEY2,methylation
25744,ECHDC3,methylation
25745,AP3B2,methylation
25746,APOB,methylation
25747,MS4A6A,methylation
25748,ZNF471,methylation
25749,HAGH,methylation
25750,IL1RL2,methylation
25751,IP6K2,methylation
25752,RELL1,methylation
25753,ALOX5,methylation
25754,GPR63,methylation
25755,SIAH2,methylation
25756,KRT72,methylation
25757,DEFB133,methylation
25758,PQLC3,methylation
25759,POLR3A,methylation
25760,CTDSP2,methylation
25761,ACBD4,methylation
25762,ST6GALNAC4,methylation
25763,GATA5,methylation
25764,PAWR,methylation
25765,C8ORFK29,methylation
25766,MNS1,methylation
25767,SAMD4A,methylation
25768,HGC6.3,methylation
25769,MRC2,methylation
25770,ABHD4,methylation
25771,FAM89A,methylation
25772,UBL7,methylation
25773,NCALD,methylation
25774,MAD2L1,methylation
25775,PDLIM3,methylation
25776,CFLAR,methylation
25777,BDH2,methylation
25778,TAF2,methylation
25779,ALOX12B,methylation
25780,LOC404266,methylation
25781,PNLDC1,methylation
25782,DTHD1,methylation
25783,VTI1B,methylation
25784,KIAA1543,methylation
25785,PLEKHF1,methylation
25786,CSPG4,methylation
25787,PDYN,methylation
25788,ZNF544,methylation
25789,SORT1,methylation
25790,TRPM1,methylation
25791,ADCY1,methylation
25792,RPH3AL,methylation
25793,CRIP2,methylation
25794,ZNF816A,methylation
25795,PRR25,methylation
25796,COL21A1,methylation
25797,AHNAK,methylation
25798,C6orf106,methylation
25799,SPATA7,methylation
25800,ASPG,methylation
25801,PPP6C,methylation
25802,NRXN3,methylation
25803,WIPI1,methylation
25804,C12orf40,methylation
25805,MLLT4,methylation
25806,LCTL,methylation
25807,KIF5B,methylation
25808,PSMC6,methylation
25809,CEP192,methylation
25810,GRK7,methylation
25811,RFWD2,methylation
25812,IER3,methylation
25813,KBTBD11,methylation
25814,AIF1L,methylation
25815,HJURP,methylation
25816,RAP1GDS1,methylation
25817,HOXD9,methylation
25818,RHBDD1,methylation
25819,GGNBP2,methylation
25820,KCNIP4,methylation
25821,TMPRSS2,methylation
25822,NFKBIA,methylation
25823,ADH1C,methylation
25824,MAEA,methylation
25825,RASGRF1,methylation
25826,G6PC2,methylation
25827,STAT5A,methylation
25828,C1QL2,methylation
25829,PYGO1,methylation
25830,MRPS14,methylation
25831,PTGS2,methylation
25832,ZFYVE21,methylation
25833,AKR7A3,methylation
25834,C17orf75,methylation
25835,DPCR1,methylation
25836,AKAP13,methylation
25837,NR5A1,methylation
25838,SLC43A2,methylation
25839,ERCC5,methylation
25840,MTHFD1,methylation
25841,IL17REL,methylation
25842,PRCC,methylation
25843,PITX2,methylation
25844,LIPG,methylation
25845,TMCO7,methylation
25846,PER1,methylation
25847,FBXL22,methylation
25848,SEPSECS,methylation
25849,FBXW5,methylation
25850,MAP3K7,methylation
25851,GUCY1A3,methylation
25852,ZBTB7B,methylation
25853,COPS7A,methylation
25854,KCNE4,methylation
25855,ILDR1,methylation
25856,MYT1,methylation
25857,RBMS2,methylation
25858,IFI6,methylation
25859,TJP2,methylation
25860,ATAD3B,methylation
25861,CAP1,methylation
25862,CBR1,methylation
25863,TM9SF2,methylation
25864,FAM125A,methylation
25865,GMPS,methylation
25866,TSPAN12,methylation
25867,FAAH,methylation
25868,FYN,methylation
25869,NANP,methylation
25870,MAGI3,methylation
25871,GFI1,methylation
25872,SLC23A1,methylation
25873,GRB7,methylation
25874,KIAA1217,methylation
25875,EFCAB7,methylation
25876,HBA2,methylation
25877,PCNXL2,methylation
25878,NOTCH4,methylation
25879,JAG2,methylation
25880,OSBPL3,methylation
25881,TDRD9,methylation
25882,C20orf24,methylation
25883,FAM124B,methylation
25884,FAM155A,methylation
25885,PLCG2,methylation
25886,PNPLA7,methylation
25887,SULT2B1,methylation
25888,EPN3,methylation
25889,HOXC10,methylation
25890,MCRS1,methylation
25891,CCDC140,methylation
25892,ITCH,methylation
25893,ZBTB1,methylation
25894,SCD,methylation
25895,TTLL10,methylation
25896,PRSS22,methylation
25897,KLRG2,methylation
25898,USP53,methylation
25899,FMO2,methylation
25900,SRRM4,methylation
25901,BAK1,methylation
25902,WFDC2,methylation
25903,TNFRSF21,methylation
25904,C4orf26,methylation
25905,RSPO1,methylation
25906,C20orf196,methylation
25907,C12orf75,methylation
25908,C14orf148,methylation
25909,PTGFR,methylation
25910,SBNO2,methylation
25911,HTRA1,methylation
25912,PCLO,methylation
25913,APPL2,methylation
25914,VWA1,methylation
25915,ZNF493,methylation
25916,SHQ1,methylation
25917,VAMP3,methylation
25918,MAP3K3,methylation
25919,MMD,methylation
25920,RBM27,methylation
25921,ERAP2,methylation
25922,RHEBL1,methylation
25923,MTIF2,methylation
25924,ST3GAL3,methylation
25925,ECHDC1,methylation
25926,LOC100128239,methylation
25927,MFAP3L,methylation
25928,ZNF598,methylation
25929,ANKRD6,methylation
25930,DEFA10P,methylation
25931,PVRL3,methylation
25932,LILRA3,methylation
25933,NARF,methylation
25934,BTBD7,methylation
25935,NCK2,methylation
25936,CEMP1,methylation
25937,SR140,methylation
25938,ZNF83,methylation
25939,BAZ2B,methylation
25940,IL1F10,methylation
25941,RELT,methylation
25942,PFKFB4,methylation
25943,QARS,methylation
25944,ECEL1P2,methylation
25945,KIF9,methylation
25946,OR5A2,methylation
25947,PIKFYVE,methylation
25948,PCDHA1,methylation
25949,STK17B,methylation
25950,KDM2B,methylation
25951,KLHDC8B,methylation
25952,ENTPD2,methylation
25953,ZNF14,methylation
25954,MAP6,methylation
25955,SNCB,methylation
25956,GCH1,methylation
25957,EIF5,methylation
25958,OR1M1,methylation
25959,PROM1,methylation
25960,NKX6-1,methylation
25961,OSBPL9,methylation
25962,RAD51L1,methylation
25963,SPTBN1,methylation
25964,UCMA,methylation
25965,HDAC10,methylation
25966,RUNDC2C,methylation
25967,EIF1B,methylation
25968,NDUFB7,methylation
25969,ZNF48,methylation
25970,KIAA1826,methylation
25971,KCNQ3,methylation
25972,AFTPH,methylation
25973,BFAR,methylation
25974,C14orf145,methylation
25975,MTERFD2,methylation
25976,EIF2C1,methylation
25977,MACROD1,methylation
25978,SRD5A2,methylation
25979,IMPG1,methylation
25980,TNNC2,methylation
25981,RAP1GAP2,methylation
25982,USP24,methylation
25983,KRT82,methylation
25984,C1orf85,methylation
25985,NAPRT1,methylation
25986,MARCH3,methylation
25987,STK11IP,methylation
25988,KLHL38,methylation
